Datetime,Type,Ticker,Fullname,Positions,Share Price,Book Value,Category
2025-01-02 20:00:01,Assets,CNY=X,Cash in USD,250.0,7.298900127410889,1824.7250318527224,Cash in USD
2025-01-02 20:00:01,Liabilities,HouseLoan,HouseLoan,209612.0,1.0,209612.0,Liabilities
2025-01-02 20:00:01,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-03 20:00:29,Assets,DELL,Dell Technology,3031.0,875.1751763311622,2652655.959459753,Investments in US
2025-01-03 20:00:29,Assets,AMZN,Amazon,179.0,1636.2731959480443,292892.9020747,Investments in US
2025-01-03 20:00:29,Assets,513500.SS,S&P 500 ETF,22300.0,2.1700000762939453,48391.00170135498,Investments in US
2025-01-03 20:00:29,Assets,BTC-USD,BTC,3.0,714686.8570980653,2144060.571294196,Crypto to the Mars
2025-01-03 20:00:29,Assets,DOGE-USD,DOGE,89986.0,2.7733775536579515,249565.1525434644,Crypto to the Mars
2025-01-03 20:00:29,Assets,IBKR,Interactive Brokers,4.0653,1340.898837072571,5451.156042351123,Investments in US
2025-01-03 20:00:29,Assets,SOXL,SOXL,4.0,217.64425564236444,870.5770225694578,Investments in US
2025-01-03 20:00:29,Assets,VOO,Vanguard S&P 500 ETF,30.0,3973.358125347295,119200.74376041885,Investments in US
2025-01-03 20:00:29,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-03 20:00:29,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-03 20:00:29,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-03 20:00:29,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-03 20:00:29,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-03 20:00:29,Assets,CNY=X,Cash in USD,250.0,7.298600196838379,1824.6500492095947,Cash in USD
2025-01-03 20:00:29,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-03 20:00:29,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-04 20:00:12,Assets,DELL,Dell Technology,3031.0,875.1751763311622,2652655.959459753,Investments in US
2025-01-04 20:00:12,Assets,AMZN,Amazon,179.0,1636.2731959480443,292892.9020747,Investments in US
2025-01-04 20:00:12,Assets,513500.SS,S&P 500 ETF,22300.0,2.1700000762939453,48391.00170135498,Investments in US
2025-01-04 20:00:12,Assets,BTC-USD,BTC,3.0,716882.4242900908,2150647.2728702724,Crypto to the Mars
2025-01-04 20:00:12,Assets,DOGE-USD,DOGE,89986.0,2.864578211887874,257771.93497494224,Crypto to the Mars
2025-01-04 20:00:12,Assets,IBKR,Interactive Brokers,4.0653,1340.898837072571,5451.156042351123,Investments in US
2025-01-04 20:00:12,Assets,SOXL,SOXL,4.0,217.64425564236444,870.5770225694578,Investments in US
2025-01-04 20:00:12,Assets,VOO,Vanguard S&P 500 ETF,30.0,3973.358125347295,119200.74376041885,Investments in US
2025-01-04 20:00:12,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-04 20:00:12,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-04 20:00:12,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-04 20:00:12,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-04 20:00:12,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-04 20:00:12,Assets,CNY=X,Cash in USD,250.0,7.298600196838379,1824.6500492095947,Cash in USD
2025-01-04 20:00:12,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-04 20:00:12,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-05 20:00:24,Assets,DELL,Dell Technology,3031.0,877.6692608609155,2660215.5296694348,Investments in US
2025-01-05 20:00:24,Assets,AMZN,Amazon,179.0,1640.9362665821682,293727.5917182081,Investments in US
2025-01-05 20:00:24,Assets,513500.SS,S&P 500 ETF,22300.0,2.1700000762939453,48391.00170135498,Investments in US
2025-01-05 20:00:24,Assets,BTC-USD,BTC,3.0,718924.6608933583,2156773.982680075,Crypto to the Mars
2025-01-05 20:00:24,Assets,DOGE-USD,DOGE,89986.0,2.7749347346962736,249705.2770363789,Crypto to the Mars
2025-01-05 20:00:24,Assets,IBKR,Interactive Brokers,4.0653,1344.7201463783567,5466.690811071933,Investments in US
2025-01-05 20:00:24,Assets,SOXL,SOXL,4.0,218.26450080661016,873.0580032264406,Investments in US
2025-01-05 20:00:24,Assets,VOO,Vanguard S&P 500 ETF,30.0,3984.681448151241,119540.44344453725,Investments in US
2025-01-05 20:00:24,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-05 20:00:24,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-05 20:00:24,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-05 20:00:24,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-05 20:00:24,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-05 20:00:24,Assets,CNY=X,Cash in USD,250.0,7.319399833679199,1829.8499584198,Cash in USD
2025-01-05 20:00:24,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-05 20:00:24,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-06 20:00:05,Assets,DELL,Dell Technology,3031.0,912.7356437260752,2766501.7361337338,Investments in US
2025-01-06 20:00:05,Assets,AMZN,Amazon,179.0,1666.5149552592777,298306.17699141067,Investments in US
2025-01-06 20:00:05,Assets,513500.SS,S&P 500 ETF,22300.0,2.2109999656677246,49305.29923439026,Investments in US
2025-01-06 20:00:05,Assets,BTC-USD,BTC,3.0,747244.0551549196,2241732.165464759,Crypto to the Mars
2025-01-06 20:00:05,Assets,DOGE-USD,DOGE,89986.0,2.850053147433528,256464.8825249534,Crypto to the Mars
2025-01-06 20:00:05,Assets,IBKR,Interactive Brokers,4.0653,1391.6546237100847,5657.493541768607,Investments in US
2025-01-06 20:00:05,Assets,SOXL,SOXL,4.0,237.88530182492104,951.5412072996842,Investments in US
2025-01-06 20:00:05,Assets,VOO,Vanguard S&P 500 ETF,30.0,4009.198206626345,120275.94619879032,Investments in US
2025-01-06 20:00:05,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-06 20:00:05,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-06 20:00:05,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-06 20:00:05,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-06 20:00:05,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-06 20:00:05,Assets,CNY=X,Cash in USD,250.0,7.321800231933594,1830.4500579833984,Cash in USD
2025-01-06 20:00:05,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-06 20:00:05,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-07 20:00:16,Assets,DELL,Dell Technology,3031.0,888.41187784465,2692776.401747134,Investments in US
2025-01-07 20:00:16,Assets,AMZN,Amazon,179.0,1627.1556707559355,291260.8650653125,Investments in US
2025-01-07 20:00:16,Assets,513500.SS,S&P 500 ETF,22300.0,2.193000078201294,48903.901743888855,Investments in US
2025-01-07 20:00:16,Assets,BTC-USD,BTC,3.0,712197.0485427007,2136591.145628102,Crypto to the Mars
2025-01-07 20:00:16,Assets,DOGE-USD,DOGE,89986.0,2.585912713521936,232695.94143898488,Crypto to the Mars
2025-01-07 20:00:16,Assets,IBKR,Interactive Brokers,4.0653,1400.492304462692,5693.421365332182,Investments in US
2025-01-07 20:00:16,Assets,SOXL,SOXL,4.0,228.2017846294784,912.8071385179136,Investments in US
2025-01-07 20:00:16,Assets,VOO,Vanguard S&P 500 ETF,30.0,3966.3153643919504,118989.46093175851,Investments in US
2025-01-07 20:00:16,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-07 20:00:16,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-07 20:00:16,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-07 20:00:16,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-07 20:00:16,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-07 20:00:16,Assets,CNY=X,Cash in USD,250.0,7.325900077819824,1831.475019454956,Cash in USD
2025-01-07 20:00:16,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-07 20:00:16,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-08 20:00:27,Assets,DELL,Dell Technology,3031.0,874.6735215543595,2651135.443831264,Investments in US
2025-01-08 20:00:27,Assets,513500.SS,S&P 500 ETF,26800.0,2.190000057220459,58692.0015335083,Investments in US
2025-01-08 20:00:27,Assets,BTC-USD,BTC,3.0,696918.4772131257,2090755.431639377,Crypto to the Mars
2025-01-08 20:00:27,Assets,DOGE-USD,DOGE,89986.0,2.5157485990332447,226382.1534326056,Crypto to the Mars
2025-01-08 20:00:27,Assets,IBKR,Interactive Brokers,4.0653,1399.433672049614,5689.117706983296,Investments in US
2025-01-08 20:00:27,Assets,SOXL,SOXL,4.0,221.25259984584045,885.0103993833618,Investments in US
2025-01-08 20:00:27,Assets,VOO,Vanguard S&P 500 ETF,30.0,3974.48265435762,119234.4796307286,Investments in US
2025-01-08 20:00:27,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-08 20:00:27,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-08 20:00:27,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-08 20:00:27,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-08 20:00:27,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-08 20:00:27,Assets,CNY=X,Cash in USD,40068.0,7.331099987030029,293742.5142803192,Cash in USD
2025-01-08 20:00:27,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-08 20:00:27,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-09 20:00:08,Assets,DELL,Dell Technology,3031.0,874.7928229044192,2651497.0462232945,Investments in US
2025-01-09 20:00:08,Assets,513500.SS,S&P 500 ETF,26800.0,2.186000108718872,58584.80291366577,Investments in US
2025-01-09 20:00:08,Assets,BTC-USD,BTC,3.0,680222.0510132313,2040666.1530396936,Crypto to the Mars
2025-01-09 20:00:08,Assets,DOGE-USD,DOGE,89986.0,2.372232647619967,213467.72702873035,Crypto to the Mars
2025-01-09 20:00:08,Assets,IBKR,Interactive Brokers,4.0653,1399.62454821344,5689.893675852097,Investments in US
2025-01-09 20:00:08,Assets,SOXL,SOXL,4.0,221.2827776587219,885.1311106348876,Investments in US
2025-01-09 20:00:08,Assets,VOO,Vanguard S&P 500 ETF,30.0,3975.024755078368,119250.74265235104,Investments in US
2025-01-09 20:00:08,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-09 20:00:08,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-09 20:00:08,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-09 20:00:08,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-09 20:00:08,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-09 20:00:08,Assets,CNY=X,Cash in USD,40068.0,7.332099914550781,293782.5793762207,Cash in USD
2025-01-09 20:00:08,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-09 20:00:08,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-10 20:00:18,Assets,DELL,Dell Technology,3031.0,841.5050825796206,2550601.90529883,Investments in US
2025-01-10 20:00:18,Assets,513500.SS,S&P 500 ETF,26800.0,2.1730000972747803,58236.40260696411,Investments in US
2025-01-10 20:00:18,Assets,BTC-USD,BTC,3.0,693174.4346404076,2079523.3039212227,Crypto to the Mars
2025-01-10 20:00:18,Assets,DOGE-USD,DOGE,89986.0,2.4488920277049147,220365.99800505443,Crypto to the Mars
2025-01-10 20:00:18,Assets,IBKR,Interactive Brokers,4.0653,1357.9782744006952,5520.589078921146,Investments in US
2025-01-10 20:00:18,Assets,SOXL,SOXL,4.0,205.7387196865311,822.9548787461245,Investments in US
2025-01-10 20:00:18,Assets,VOO,Vanguard S&P 500 ETF,30.0,3914.534930783324,117436.04792349972,Investments in US
2025-01-10 20:00:18,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-10 20:00:18,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-10 20:00:18,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-10 20:00:18,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-10 20:00:18,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-10 20:00:18,Assets,CNY=X,Cash in USD,40068.0,7.332099914550781,293782.5793762207,Cash in USD
2025-01-10 20:00:18,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-10 20:00:18,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-11 20:00:29,Assets,DELL,Dell Technology,3031.0,841.5050825796206,2550601.90529883,Investments in US
2025-01-11 20:00:29,Assets,513500.SS,S&P 500 ETF,26800.0,2.1730000972747803,58236.40260696411,Investments in US
2025-01-11 20:00:29,Assets,BTC-USD,BTC,3.0,692212.0392445922,2076636.1177337768,Crypto to the Mars
2025-01-11 20:00:29,Assets,DOGE-USD,DOGE,89986.0,2.4828805079482663,223424.4853882327,Crypto to the Mars
2025-01-11 20:00:29,Assets,IBKR,Interactive Brokers,4.0653,1357.9782744006952,5520.589078921146,Investments in US
2025-01-11 20:00:29,Assets,SOXL,SOXL,4.0,205.7387196865311,822.9548787461245,Investments in US
2025-01-11 20:00:29,Assets,VOO,Vanguard S&P 500 ETF,30.0,3914.534930783324,117436.04792349972,Investments in US
2025-01-11 20:00:29,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-11 20:00:29,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-11 20:00:29,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-11 20:00:29,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-11 20:00:29,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-11 20:00:29,Assets,CNY=X,Cash in USD,40068.0,7.332099914550781,293782.5793762207,Cash in USD
2025-01-11 20:00:29,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-11 20:00:29,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-12 20:00:11,Assets,DELL,Dell Technology,3031.0,841.5050825796206,2550601.90529883,Investments in US
2025-01-12 20:00:11,Assets,513500.SS,S&P 500 ETF,26800.0,2.1730000972747803,58236.40260696411,Investments in US
2025-01-12 20:00:11,Assets,BTC-USD,BTC,3.0,699108.6811626554,2097326.043487966,Crypto to the Mars
2025-01-12 20:00:11,Assets,DOGE-USD,DOGE,89986.0,2.5059400302159247,225499.5195590102,Crypto to the Mars
2025-01-12 20:00:11,Assets,IBKR,Interactive Brokers,4.0653,1357.9782744006952,5520.589078921146,Investments in US
2025-01-12 20:00:11,Assets,SOXL,SOXL,4.0,205.7387196865311,822.9548787461245,Investments in US
2025-01-12 20:00:11,Assets,VOO,Vanguard S&P 500 ETF,30.0,3914.534930783324,117436.04792349972,Investments in US
2025-01-12 20:00:11,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-12 20:00:11,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-12 20:00:11,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-12 20:00:11,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-12 20:00:11,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-12 20:00:11,Assets,CNY=X,Cash in USD,40068.0,7.332099914550781,293782.5793762207,Cash in USD
2025-01-12 20:00:11,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-12 20:00:11,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-13 20:00:21,Assets,DELL,Dell Technology,3031.0,807.7003154980775,2448139.656274673,Investments in US
2025-01-13 20:00:21,Assets,513500.SS,S&P 500 ETF,26800.0,2.138999938964844,57325.19836425781,Investments in US
2025-01-13 20:00:21,Assets,BTC-USD,BTC,3.0,692715.2826567739,2078145.8479703213,Crypto to the Mars
2025-01-13 20:00:21,Assets,DOGE-USD,DOGE,89986.0,2.490914072717203,224147.39374753024,Crypto to the Mars
2025-01-13 20:00:21,Assets,IBKR,Interactive Brokers,4.0653,1343.5523086272588,5461.943200262394,Investments in US
2025-01-13 20:00:21,Assets,SOXL,SOXL,4.0,204.17949050193783,816.7179620077513,Investments in US
2025-01-13 20:00:21,Assets,VOO,Vanguard S&P 500 ETF,30.0,3919.219893244445,117576.59679733332,Investments in US
2025-01-13 20:00:21,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-13 20:00:21,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-13 20:00:21,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-13 20:00:21,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-13 20:00:21,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-13 20:00:21,Assets,CNY=X,Cash in USD,40068.0,7.331399917602539,293754.53189849854,Cash in USD
2025-01-13 20:00:21,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-13 20:00:21,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-14 20:00:02,Assets,DELL,Dell Technology,3031.0,799.475194638886,2423209.314950464,Investments in US
2025-01-14 20:00:02,Assets,513500.SS,S&P 500 ETF,26800.0,2.1619999408721924,57941.59841537476,Investments in US
2025-01-14 20:00:02,Assets,BTC-USD,BTC,3.0,709939.7249261737,2129819.174778521,Crypto to the Mars
2025-01-14 20:00:02,Assets,DOGE-USD,DOGE,89986.0,2.628502430160097,236528.4196803865,Crypto to the Mars
2025-01-14 20:00:02,Assets,IBKR,Interactive Brokers,4.0653,1338.8607402309572,5442.870567260909,Investments in US
2025-01-14 20:00:02,Assets,SOXL,SOXL,4.0,206.1364721020964,824.5458884083855,Investments in US
2025-01-14 20:00:02,Assets,VOO,Vanguard S&P 500 ETF,30.0,3923.7769124272745,117713.30737281824,Investments in US
2025-01-14 20:00:02,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-14 20:00:02,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-14 20:00:02,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-14 20:00:02,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-14 20:00:02,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-14 20:00:02,Assets,CNY=X,Cash in USD,40068.0,7.330599784851074,293722.47217941284,Cash in USD
2025-01-14 20:00:02,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-14 20:00:02,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-15 20:00:13,Assets,DELL,Dell Technology,3031.0,800.6449784386132,2426754.9296474364,Investments in US
2025-01-15 20:00:13,Assets,513500.SS,S&P 500 ETF,26800.0,2.157999992370605,57834.39979553223,Investments in US
2025-01-15 20:00:13,Assets,BTC-USD,BTC,3.0,731452.9904285073,2194358.971285522,Crypto to the Mars
2025-01-15 20:00:13,Assets,DOGE-USD,DOGE,89986.0,2.756817934859697,248075.0186862847,Crypto to the Mars
2025-01-15 20:00:13,Assets,IBKR,Interactive Brokers,4.0653,1362.2619203198992,5538.003384676485,Investments in US
2025-01-15 20:00:13,Assets,SOXL,SOXL,4.0,219.4572035643996,877.8288142575984,Investments in US
2025-01-15 20:00:13,Assets,VOO,Vanguard S&P 500 ETF,30.0,3995.161789920123,119854.85369760368,Investments in US
2025-01-15 20:00:13,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-15 20:00:13,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-15 20:00:13,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-15 20:00:13,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-15 20:00:13,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-15 20:00:13,Assets,CNY=X,Cash in USD,40068.0,7.329899787902832,293694.4247016907,Cash in USD
2025-01-15 20:00:13,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-15 20:00:13,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-16 20:00:24,Assets,DELL,Dell Technology,3031.0,807.2274240464249,2446706.322284714,Investments in US
2025-01-16 20:00:24,Assets,513500.SS,S&P 500 ETF,26800.0,2.193000078201294,58772.40209579468,Investments in US
2025-01-16 20:00:24,Assets,BTC-USD,BTC,3.0,734011.5521787517,2202034.656536255,Crypto to the Mars
2025-01-16 20:00:24,Assets,DOGE-USD,DOGE,89986.0,2.7657495671485464,248878.7405494291,Crypto to the Mars
2025-01-16 20:00:24,Assets,IBKR,Interactive Brokers,4.0653,1379.4198004068603,5607.755314594009,Investments in US
2025-01-16 20:00:24,Assets,SOXL,SOXL,4.0,219.85968693307493,879.4387477322998,Investments in US
2025-01-16 20:00:24,Assets,VOO,Vanguard S&P 500 ETF,30.0,3989.87778534845,119696.3335604535,Investments in US
2025-01-16 20:00:24,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-16 20:00:24,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-16 20:00:24,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-16 20:00:24,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-16 20:00:24,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-16 20:00:24,Assets,CNY=X,Cash in USD,40068.0,7.331099987030029,293742.5142803192,Cash in USD
2025-01-16 20:00:24,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-16 20:00:24,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-17 20:00:06,Assets,DELL,Dell Technology,3031.0,803.7708192140199,2436229.353037694,Investments in US
2025-01-17 20:00:06,Assets,513500.SS,S&P 500 ETF,26800.0,2.190999984741211,58718.79959106445,Investments in US
2025-01-17 20:00:06,Assets,BTC-USD,BTC,3.0,766989.5937786847,2300968.781336054,Crypto to the Mars
2025-01-17 20:00:06,Assets,DOGE-USD,DOGE,89986.0,3.160485003587212,284399.40353279887,Crypto to the Mars
2025-01-17 20:00:06,Assets,IBKR,Interactive Brokers,4.0653,1393.5497348727804,5665.197737178314,Investments in US
2025-01-17 20:00:06,Assets,SOXL,SOXL,4.0,238.1841974711988,952.7367898847951,Investments in US
2025-01-17 20:00:06,Assets,VOO,Vanguard S&P 500 ETF,30.0,4028.091339336621,120842.74018009864,Investments in US
2025-01-17 20:00:06,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-17 20:00:06,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-17 20:00:06,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-17 20:00:06,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-17 20:00:06,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-17 20:00:06,Assets,CNY=X,Cash in USD,40068.0,7.330999851226807,293738.5020389557,Cash in USD
2025-01-17 20:00:06,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-17 20:00:06,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-18 20:00:16,Assets,DELL,Dell Technology,3031.0,803.7708192140199,2436229.353037694,Investments in US
2025-01-18 20:00:16,Assets,513500.SS,S&P 500 ETF,26800.0,2.190999984741211,58718.79959106445,Investments in US
2025-01-18 20:00:16,Assets,BTC-USD,BTC,3.0,763120.7731540725,2289362.3194622174,Crypto to the Mars
2025-01-18 20:00:16,Assets,DOGE-USD,DOGE,89986.0,2.9364805504805247,264242.1388155405,Crypto to the Mars
2025-01-18 20:00:16,Assets,IBKR,Interactive Brokers,4.0653,1393.5497348727804,5665.197737178314,Investments in US
2025-01-18 20:00:16,Assets,SOXL,SOXL,4.0,238.1841974711988,952.7367898847951,Investments in US
2025-01-18 20:00:16,Assets,VOO,Vanguard S&P 500 ETF,30.0,4028.091339336621,120842.74018009864,Investments in US
2025-01-18 20:00:16,Assets,KYS,Loan to KangYanSong,2729105.0,1.0,2729105.0,Loans Receivables
2025-01-18 20:00:16,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-01-18 20:00:16,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-01-18 20:00:16,Assets,GJ,Loan to GaoJian,20000.0,1.0,20000.0,Loans Receivables
2025-01-18 20:00:16,Assets,Cash-CNY,Cash in CNY,1730000.0,1.0,1730000.0,Cash in CNY
2025-01-18 20:00:16,Assets,CNY=X,Cash in USD,40068.0,7.330999851226807,293738.5020389557,Cash in USD
2025-01-18 20:00:16,Liabilities,HouseLoan,HouseLoan,205994.0,1.0,205994.0,Liabilities
2025-01-18 20:00:16,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-01-19 20:00:28,Assets,DELL,Dell Technology,3031.0,803.0472058414307,2434036.0809053765,Investments in US
